uid,sex,age,question_de,PA_08,PA_02,PA_09,PA_06,PA_01,MT_07,MT_04,MT_02,MT_05,MT_01,PA_04,MT_03,MT_06,PA_07,PA_03,PA_05
4276,2,25,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,4,
4276,2,25,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,1,,,,,,,,
4276,2,25,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4276,2,25,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
4276,2,25,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
4291,1,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
4291,1,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,1,,,,,,,,,,
4291,1,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
4291,1,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
4291,1,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,6,
4291,1,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
4291,1,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
4291,1,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
4291,1,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
4291,1,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
4291,1,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,4,,,,,
4291,1,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,5,,,,
4291,1,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
4291,1,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
4291,1,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,4
4291,1,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4303,2,36,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,5,,,,,,,
4303,2,36,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
4303,2,36,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,2,
4303,2,36,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
4303,2,36,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,6,,
4303,2,36,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,6,,,
4303,2,36,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,5,,,,,,,,
4303,2,36,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,6,,,,,,,,,
4303,2,36,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,6,,,,,,,,,,,,,
4303,2,36,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
4303,2,36,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
4303,2,36,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,3,,,,,,,,,,
4303,2,36,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
4303,2,36,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
4303,2,36,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
4303,2,36,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,5,,,,,,
4330,2,33,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,2,,,,,
4330,2,33,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
4330,2,33,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,4
4330,2,33,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,3,,,,,,,
4330,2,33,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
4330,2,33,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,2,,,,,,,,,,,,
4330,2,33,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
4330,2,33,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,3,,,,,,,,,,,
4330,2,33,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",6,,,,,,,,,,,,,,,
4330,2,33,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,2,,
4330,2,33,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,3,,,,,,,,,
4330,2,33,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
4330,2,33,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,3,,,,,,,,,,,,,,
4330,2,33,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
4330,2,33,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,2,,,,,,,,,,,,,
4330,2,33,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,6,
4372,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,5,,,,,,,
4372,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,7,,,,,,,,,,,,
4372,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
4372,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
4372,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,4,,,
4372,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
4372,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
4372,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,7,,,,,
4372,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
4372,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
4372,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,5,,,,,,,,,,
4372,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,7,,
4372,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,3,,,,
4372,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4372,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,7,,,,,,,,,,,,,
4372,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
4378,2,25,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",5,,,,,,,,,,,,,,,
4378,2,25,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4378,2,25,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,5,,,,,,
4378,2,25,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,3,,,,
4378,2,25,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,3,,,,,,,,,
4378,2,25,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,4,,,,,,,,
4378,2,25,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
4378,2,25,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,5,,,,,,,
4378,2,25,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
4378,2,25,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,4,,,,,,,,,,,,,
4378,2,25,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
4378,2,25,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
4378,2,25,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
4378,2,25,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
4378,2,25,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
4378,2,25,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
4393,2,20,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,1,,,,,,,,
4393,2,20,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
4393,2,20,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
4393,2,20,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,2,,,,,,,,,,,,,
4393,2,20,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
4393,2,20,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,1,,,,,
4393,2,20,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
4393,2,20,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",4,,,,,,,,,,,,,,,
4393,2,20,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,5,,,,,,,,,,
4393,2,20,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
4393,2,20,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
4393,2,20,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,2,,,,,,,
4393,2,20,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
4393,2,20,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4393,2,20,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,3,,,,
4393,2,20,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,3,,,,,,,,,
4444,2,45,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
4444,2,45,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,2,,,,,,,,
4444,2,45,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
4444,2,45,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
4444,2,45,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4444,2,45,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
4444,2,45,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,4,,,,,,
4444,2,45,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,1,,,,,,,
4444,2,45,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
4444,2,45,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
4444,2,45,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
4444,2,45,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,4,,,,,,,,,,,,
4444,2,45,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
4444,2,45,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,5,
4444,2,45,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,3,,,,,
4444,2,45,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,6,,,,
4930,2,34,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
4930,2,34,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
4930,2,34,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,1,,,,,,
4930,2,34,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,1,,,,,,,,
4930,2,34,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,3,,,,,,,,,,
4930,2,34,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,4,,,,,,,,,,,,
4930,2,34,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,2,,,,,,,,,
4930,2,34,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,1,,,,,,,
4930,2,34,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,1,,,
4930,2,34,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
4930,2,34,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
4930,2,34,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,3,,,,
4930,2,34,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
4930,2,34,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,3,
4930,2,34,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
4930,2,34,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
4957,1,21,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,6,,
4957,1,21,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,3,,,,,,,
4957,1,21,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
4957,1,21,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,6,,,,,,,,,,,,
4957,1,21,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,2,,,,,,
4957,1,21,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
4957,1,21,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,4,
4957,1,21,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
4957,1,21,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,6,,,,,,,,,,,,,
4957,1,21,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
4957,1,21,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",1,,,,,,,,,,,,,,,
4957,1,21,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
4957,1,21,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
4957,1,21,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
4957,1,21,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,4,,,,
4957,1,21,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,7,,,,,,,,,,,
4966,1,21,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4966,1,21,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,1,,,,,,,,,
4966,1,21,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,5,,,,,,,,,,,
4966,1,21,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,2,,,,,
4966,1,21,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",6,,,,,,,,,,,,,,,
4966,1,21,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,7,,,,,,,,,,
4966,1,21,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,3,,,,,,,
4966,1,21,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,6,
4966,1,21,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,4
4966,1,21,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,2,,,,,,,,
4966,1,21,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
4966,1,21,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,3,,
4966,1,21,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,5,,,,
4966,1,21,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,1,,,,,,
4966,1,21,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,3,,,,,,,,,,,,,
4966,1,21,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,4,,,,,,,,,,,,
4972,1,21,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,7,,,,,,,,,,,,
4972,1,21,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,1,,,,,,,,,,
4972,1,21,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,1,,,,
4972,1,21,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,7,,,,,,,,,
4972,1,21,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,7,,,,,,,,,,,
4972,1,21,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,7,,,,,,
4972,1,21,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,7,,,,,,,,,,,,,
4972,1,21,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,6,,,
4972,1,21,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,7,,
4972,1,21,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,1,
4972,1,21,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,5,,,,,,,,
4972,1,21,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,7,,,,,
4972,1,21,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",2,,,,,,,,,,,,,,,
4972,1,21,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
4972,1,21,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,3
4972,1,21,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,7,,,,,,,
4987,2,21,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,2,,,,
4987,2,21,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,6,,,,,,,,,,,
4987,2,21,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,5,,,,,
4987,2,21,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,4,
4987,2,21,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,4,,,,,,,,,,
4987,2,21,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,5,,,,,,,,,,,,,,
4987,2,21,"Wenn ich ein Musikstück höre, kann ich normalerweise die Stilrichtung erkennen.",,,5,,,,,,,,,,,,,
4987,2,21,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,5,,
4987,2,21,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,5,,,,,,,,,
4987,2,21,An dem Höhepunkt meines Interesses habe ich mein Hauptinstrument ___ Stunden pro Tag geübt.,,,,,,,,3,,,,,,,,
4987,2,21,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,2,,,
4987,2,21,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,4,,,,,,,
4987,2,21,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",3,,,,,,,,,,,,,,,
4987,2,21,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,2
4987,2,21,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
4987,2,21,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,4,,,,,,
4993,2,22,Ich habe regelmäßig und täglich ein Instrument (einschließlich Gesang) für ___ Jahre geübt.,,,,,,,,,,5,,,,,,
4993,2,22,"Meistens weiß ich, ob ich ein Lied zum ersten Mal höre.",,6,,,,,,,,,,,,,,
4993,2,22,"Ich finde es schwierig Fehler festzustellen, die ein Sänger macht, selbst wenn ich das Lied kenne.",,,,,,,,,,,,,,,2,
4993,2,22,"Wenn ich singe, habe ich keine Ahnung, ob ich richtig oder falsch singe.",1,,,,,,,,,,,,,,,
4993,2,22,Ich kann ___ verschiedene Instrumente  (einschließlich Gesang) spielen.,,,,,,,,,,,,,3,,,
4993,2,22,Ich kann zwei Interpretationen oder Versionen desselben Musikstücks miteinder vergleichen und über die Unterschiede diskutieren.,,,,,,,,,,,4,,,,,
4993,2,22,"Es fällt mir schwer, ein bekanntes Lied zu erkennen, wenn es auf eine andere Weise oder von einem anderen Interpreten gespielt oder gesungen wird.",,,,,,,,,,,,,,,,1
4993,2,22,Ich würde mich selbst nicht als Musiker/-in bezeichnen,,,,,,6,,,,,,,,,,
4993,2,22,Ich bin noch nie für meine musikalischen Fähigkeiten gelobt worden.,,,,,,,,,,,,7,,,,
4993,2,22,"Ich kann beurteilen, ob jemand gut singt oder nicht.",,,,,4,,,,,,,,,,,
4993,2,22,"Ich kann beurteilen, ob jemand nicht im Rhythmus mit der Musik singt oder spielt.",,,,5,,,,,,,,,,,,
4993,2,22,Ich habe ___ Jahre Unterricht in Musiktheorie (außerhalb der Schule) erhalten.,,,,,,,6,,,,,,,,,
4993,2,22,"Ich kann beurteilen, ob jemand falsch oder richtig singt oder spielt.",,,,,,,,,,,,,,4,,
4993,2,22,Ich habe ___ Jahre Musikunterricht auf einem Instrument (einschließlich Gesang) in meinem bisherigen Leben gehabt.,,,,,,,,,5,,,,,,,
